[0.7863564637024946, -0.5478206923594272, 0.9751622811805135]
[-0.8172428230954787, -0.48164549225636794, 0.2265042571296796]
[-0.7918914938952043, 0.16006182841861144, -0.669949201607199]
[-0.8603876746287734, -0.5990598895961797, 0.9987432671456558]
[0.7359316786000722, -0.7636317800101071, 0.4413501329049058]
[-0.7946137332392974, -1.1398824918863322, -1.0228931227522204]
[0.7318020324804512, -0.9868841771175707, 0.17475560144772004]
[-0.748147501226745, 2.3793958959246106, -0.18948720463751995]
[0.8147367621891243, -0.0072446537612265325, -0.9184534803837532]
[-0.762048085185047, 1.9429423736179545, 0.24886112376780264]
[0.8174389421466774, 0.3939179486053037, -0.6429890364568894]
[0.8128987986070169, 1.035194611677698, -0.07250939152004633]
[0.7617325659168912, -0.7160047121266769, -0.8540747311252458]
[0.7830471304653805, 0.4979814600509868, -0.06524757979330591]
[0.9765611608387657, 2.271422935516745, -0.4735257276444894]
[0.860792722922053, 1.5734833683359506, 0.15272807891131543]
[0.759216621183643, 0.16006182841861144, -0.1380847849819246]
[-0.9276293487349412, -0.9074632977637268, 0.5647345428675469]
[0.7273406740474918, -0.7930551965402708, -0.8130577106552724]
[-0.8685095551386525, -0.5310621346844897, 0.08704488029202438]
[-0.7810694654354722, 0.03623087695481826, -0.975162281180514]
[-0.8329939244127846, -0.8645547149010022, -0.975162281180514]
[0.8465010358805698, 1.035194611677698, -0.7733650660953809]
[0.8292230259031521, 1.0730760534505985, -0.59041374947614]
[0.6534160284868983, -0.8333909493001297, 0.6974053842309873]
[0.7860322421845924, 0.35506172138309827, -0.6881958137787444]
[0.7882464932667869, -0.5227387485443331, -1.258827941673618]
[0.7659598491670165, 0.3783073147426376, -0.3783073147426379]
[-0.9125810009943117, 0.2190776053585114, 1.153866480596247]
[0.7407696387049689, -0.4573787382313108, -0.48164549225636794]
[0.7827267077625693, -0.1380847849819246, -0.975162281180514]
[-0.9335407949646415, -0.7930551965402708, 0.8645547149010022]
[0.8509540164133214, 1.7453448721718021, -0.7733650660953809]
[0.6536731815222698, -0.4654370638260675, 1.0107445088562217]
[0.808686928638319, 1.153866480596247, -0.8333909493001297]
[0.7004482862586916, 2.7599880932582708, 2.271422935516745]
[0.6497116238448835, -0.25634058540078924, 1.2429864345513324]
[0.6703761964109389, 0.7930551965402703, 1.5734833683359506]
[-0.8564061060112571, 1.50257770231872, 0.40175917267629746]
[-0.8238290670878329, 1.4592050819076188, -0.3783073147426379]
[0.8054076671114108, -0.441350132904906, -1.3798590151555463]
[0.7568122978982271, -0.5310621346844897, -0.6790442472588586]
[0.7845714842699272, -0.16740419690681058, -0.8751305243197361]
[0.8422494363933741, 2.525277577175919, -1.112563476933925]
[0.8049354552299263, -0.38610087030630863, -1.182533150956751]
[-0.919327329472287, -0.7636317800101071, 0.813057710655272]
[-0.8205011149364473, -0.324361003359008, -0.6077510469973424]
[0.8125312025003566, -1.197237819403194, -1.3798590151555463]
[-0.8298325108049057, 0.1454025346336019, -0.564734542867547]
[-0.9598751467732826, 1.7453448721718021, 1.779581300884921]
[0.7389729097435527, 0.33200644410000396, -0.27886709596187403]
[0.7323371982530116, -0.7253976856561747, -0.16006182841861172]
[0.7274541631704792, 0.03623087695481826, -1.3256034035508122, -0.0317051303232282, -0.097750623934836, 0.0]
[0.7361355736605012, -0.975162281180514, -0.5990598895961797, -0.030261086364544915, -0.09247708234106411, 0.0]
[0.7295216635255799, -0.07250939152004633, -0.3396713412176934, -0.029858534042040884, -0.09112716636525829, 0.0]
[0.7388313247813714, 0.014489687783112357, -0.6790442472588586, -0.01792457240033929, -0.07805358929771712, -0.008351353332978342]
[0.7119079007010004, 0.8645547149010022, 0.2265042571296796, 0.015806582132331628, -0.04020601985119722, 0.005157955715113401]
[-0.8704057530673917, 0.6252729847326616, -0.48164549225636794, 0.14738199986534228, 0.203053436864429, -0.10205912696244625]
[0.7139078464813827, 1.08605050702802, -0.043481239520387197, 0.16805102974571962, 0.13499237172590406, 0.06451998080545886]
[0.7002244043292007, 1.8550869220576, 1.18253315095675, 0.2855855607466393, 0.29784889624750144, 0.326970519255094]
[0.7189513136355321, 1.1398824918863317, 0.007244653761226393, 0.2608370931296084, 0.22317406163040374, 0.1762150668596739]
[-0.8589644552593269, -0.3705366701927893, -1.0228931227522204, 0.01201685579943571, -0.019603330969254817, -0.3690127173325207]
[0.7251041054678915, -1.035194611677698, -0.5478206923594272, -0.3580818706312521, -0.42173025867682773, -0.266152498705415]
[-0.8668006777399158, 0.9635728668756809, -0.26383441508102795, 0.4225144372865389, 0.417531443012046, 0.0370831293053662]
[-0.858024186040342, -0.31673447579812763, -1.1398824918863322, 0.044645860654383064, -0.0028874823769684706, -0.5127690199206377]
[0.7007478535188136, 1.0228931227522202, 0.6699492016071986, 0.2343528332596311, 0.22864629540502843, 0.5532583140403098]
[-0.8479109678243998, -0.8965816440504484, -1.3256034035508122, -0.1406839739294553, -0.19309546633047614, -0.787405113416343]
[0.6615109441919369, -0.6609092397208226, 0.9868841771175707, -0.373564004985335, -0.25451586753397115, 0.23434210257756516]
[0.7264163044898715, 0.24139555834230883, -0.40175917267629796, -0.11702655446896416, -0.1956969590720822, -0.025077498572998885]
[0.7339263257450173, -0.09431933492872238, -0.6341061327885297, -0.2799857036501785, -0.35545194554810206, -0.21995512939055292]
[0.5549066882563604, 1.5253668189402665, 2.7599880932582708, 0.5849011201354494, 0.6356002170358117, 1.601455879635746]
[-0.8487993197799615, 0.2190776053585114, -0.7443787041210519, 0.22516895781074678, 0.1758613116520434, -0.3774581932605065]
[0.7516125815937773, 0.1674041969068103, -0.7930551965402708, -0.3251578561595285, -0.39564215097523986, -0.16985660703546196]
[0.6774214134278171, 0.06524757979330591, 0.04348123952038706, -0.21199222005833174, -0.21978345318814577, 0.15187697355277413]
[0.5184345514978035, 0.8858051330228127, 2.271422935516745, 0.3272406216032108, 0.3095260145966334, 1.1372130179326174]
[0.6883644584353632, 0.5990598895961796, -0.1015987842200301, -0.1099017364316213, -0.169328596839678, 0.23997262152549778]
[0.7981254560546616, -0.19686825563549873, -1.2749918159788016, -0.4684528163081044, -0.4541497340379738, -0.2844773730443719]
[0.6898406528287407, 0.2116630173877291, -0.2413955583423091, -0.19668727478263037, -0.20912105247913587, 0.16270004791892598]
